date,selection,odds,result,ou_line,ou_odds,ou_result,total_points,location
2014-09-23,BOS,115,0,7.5,-125,0.5,8,away
2014-09-23,CHC,105,1,7.5,-120,-0.5,7,away
2014-09-23,MIL,100,0,6.0,100,-2.0,4,home
2014-09-23,CIN,-110,1,6.0,-120,-2.0,4,away
2014-09-23,KC,114,1,6.5,-107,1.5,8,home
2014-09-23,CLE,-124,0,6.5,-113,1.5,8,away
2014-09-23,STL,-115,0,7.5,100,-0.5,7,home
2014-09-23,COL,132,1,6.0,100,-1.0,5,away
2014-09-23,LAD,-126,1,6.5,-115,-0.5,6,away
2014-09-23,SF,116,0,6.5,-105,-0.5,6,home
2014-09-23,SD,-147,0,6.0,-120,-1.0,5,home
2014-09-23,LAA,145,1,7.5,-115,-5.5,2,away
2014-09-23,OAK,-160,0,7.5,-105,-5.5,2,home
2014-09-23,CLE,-124,0,6.5,-107,1.5,8,home
2014-09-23,KC,114,1,6.5,-113,1.5,8,away
2014-09-23,TEX,100,1,9.0,100,-6.0,3,home
2014-09-23,DET,-320,1,8.0,-120,-1.0,7,away
2014-09-23,CWS,270,0,8.0,100,-1.0,7,home
2014-09-23,CWS,270,0,8.0,-120,-1.0,7,away
2014-09-23,DET,-320,1,8.0,100,-1.0,7,home
2014-09-23,HOU,-110,0,9.0,-120,-6.0,3,away
2014-09-24,LAA,175,1,7.5,-110,1.5,9,home
2014-09-24,PHI,109,1,7.5,-126,-4.5,3,away
2014-09-24,MIA,-119,0,7.5,106,-4.5,3,home
2014-09-24,OAK,-195,0,7.5,-110,1.5,9,away
2014-09-24,NYY,-128,0,7.0,-116,7.0,14,away
2014-09-24,CIN,120,0,7.5,115,-2.5,5,home
2014-09-24,MIN,-174,1,7.5,-120,-4.5,3,away
2014-09-24,ARI,154,0,7.5,100,-4.5,3,home
2014-09-24,MIL,-135,1,7.5,-135,-2.5,5,away
2014-09-24,ATL,-126,1,6.5,100,1.5,8,home
2014-09-24,BAL,118,1,7.0,-104,7.0,14,home
2014-09-24,PIT,116,0,6.5,-120,1.5,8,away
2014-09-24,TOR,-119,1,8.0,-120,-7.0,1,away
2014-09-24,SD,-124,1,7.0,-115,0.0,7,away
2014-09-24,TOR,-119,1,8.0,100,-7.0,1,home
2014-09-24,SEA,109,0,8.0,-120,-7.0,1,away
2014-09-24,LAD,-260,1,6.0,-120,4.0,10,home
2014-09-24,SF,220,0,6.0,100,4.0,10,away
2014-09-24,CHC,-105,1,7.0,105,-3.0,4,home
2014-09-24,STL,-105,0,7.0,-125,-3.0,4,away
2014-09-24,BOS,152,1,7.5,-105,6.5,14,home
2014-09-24,TB,-167,0,7.5,-115,6.5,14,away
2014-09-24,HOU,102,0,8.0,-120,-2.0,6,home
2014-09-24,TEX,-112,1,8.0,100,-2.0,6,away
2014-09-24,SEA,109,0,8.0,100,-7.0,1,home
2014-09-24,MIA,-119,0,7.5,-126,-4.5,3,away
2014-09-24,COL,114,0,7.0,-105,0.0,7,home
2014-09-24,PHI,109,1,7.5,106,-4.5,3,home
2014-09-24,OAK,-195,0,7.5,-110,1.5,9,home
2014-09-24,SF,220,0,6.0,-120,4.0,10,home
2014-09-24,MIN,-174,1,7.5,100,-4.5,3,home
2014-09-24,LAD,-260,1,6.0,100,4.0,10,away
2014-09-24,PIT,116,0,6.5,100,1.5,8,home
2014-09-24,ATL,-126,1,6.5,-120,1.5,8,away
2014-09-24,NYY,-128,0,7.0,-104,7.0,14,home
2014-09-24,BAL,118,1,7.0,-116,7.0,14,away
2014-09-24,TB,-167,0,7.5,-105,6.5,14,home
2014-09-24,BOS,152,1,7.5,-115,6.5,14,away
2014-09-24,STL,-105,0,7.0,105,-3.0,4,home
2014-09-24,CHC,-105,1,7.0,-125,-3.0,4,away
2014-09-24,MIL,-135,1,7.5,115,-2.5,5,home
2014-09-24,CIN,120,0,7.5,-135,-2.5,5,away
2014-09-24,ARI,154,0,7.5,-120,-4.5,3,away
2014-09-24,CLE,108,1,7.0,-133,3.0,10,away
2014-09-24,KC,-118,0,7.0,113,3.0,10,home
2014-09-24,KC,-118,0,7.0,-133,3.0,10,away
2014-09-24,CLE,108,1,7.0,113,3.0,10,home
2014-09-24,HOU,102,0,8.0,100,-2.0,6,away
2014-09-24,TEX,-112,1,8.0,-120,-2.0,6,home
2014-09-24,LAA,175,1,7.5,-110,1.5,9,away
2014-09-24,CWS,-110,0,7.0,-110,0.0,7,home
2014-09-24,CWS,-110,0,7.0,-110,0.0,7,away
2014-09-24,DET,100,1,7.0,-110,0.0,7,home
2014-09-24,COL,114,0,7.0,-115,0.0,7,away
2014-09-24,SD,-124,1,7.0,-105,0.0,7,home
2014-09-24,DET,100,1,7.0,-110,0.0,7,away
2014-09-25,TOR,116,0,8.0,-108,4.0,12,home
2014-09-25,TEX,132,1,8.5,100,-5.5,3,home
2014-09-25,OAK,-147,0,8.5,-120,-5.5,3,away
2014-09-25,MIA,-126,1,7.0,-125,3.0,10,home
2014-09-25,PHI,116,0,7.0,105,3.0,10,away
2014-09-25,ATL,117,0,7.0,-120,4.0,11,home
2014-09-25,PIT,-127,1,7.0,100,4.0,11,away
2014-09-25,SF,-131,1,6.0,-115,11.0,17,home
2014-09-25,SD,116,0,6.0,-105,11.0,17,away
2014-09-25,SEA,-126,1,8.0,-112,4.0,12,away
2014-09-25,SEA,-126,1,8.0,-108,4.0,12,home
2014-09-25,SF,-131,1,6.0,-105,11.0,17,away
2014-09-25,BOS,114,1,8.0,-115,4.0,12,home
2014-09-25,TB,-124,0,8.0,-105,4.0,12,away
2014-09-25,OAK,-147,0,8.5,100,-5.5,3,home
2014-09-25,TEX,132,1,8.5,-120,-5.5,3,away
2014-09-25,TOR,116,0,8.0,-112,4.0,12,away
2014-09-25,NYM,145,1,7.0,-119,4.0,11,home
2014-09-25,WSH,-160,0,7.0,-101,4.0,11,away
2014-09-25,NYM,150,0,6.5,-115,-3.5,3,home
2014-09-25,NYY,-140,1,7.0,-110,4.0,11,away
2014-09-25,SD,116,0,6.0,-115,11.0,17,home
2014-09-25,BAL,125,0,7.0,-110,4.0,11,home
2014-09-25,WSH,-170,1,6.5,-105,-3.5,3,away
2014-09-25,WSH,-170,1,6.5,-115,-3.5,3,home
2014-09-25,NYM,150,0,6.5,-105,-3.5,3,away
2014-09-25,PIT,-127,1,7.0,-120,4.0,11,home
2014-09-25,ATL,117,0,7.0,100,4.0,11,away
2014-09-25,NYY,-140,1,7.0,-110,4.0,11,home
2014-09-25,BAL,125,0,7.0,-110,4.0,11,away
2014-09-25,BOS,114,1,8.0,-105,4.0,12,away
2014-09-25,MIL,-170,0,8.0,-103,0.0,8,home
2014-09-25,CIN,150,1,8.0,-117,0.0,8,away
2014-09-25,KC,-140,1,7.0,105,2.0,9,home
2014-09-25,CWS,125,0,7.0,-125,2.0,9,away
2014-09-25,MIN,250,0,7.5,-115,-1.5,6,home
2014-09-25,TB,-124,0,8.0,-115,4.0,12,home
2014-09-25,CWS,125,0,7.0,105,2.0,9,home
2014-09-25,DET,-290,1,7.5,-105,-1.5,6,away
2014-09-25,NYM,145,1,7.0,-101,4.0,11,away
2014-09-25,WSH,-160,0,7.0,-119,4.0,11,home
2014-09-25,DET,-290,1,7.5,-115,-1.5,6,home
2014-09-25,MIL,-170,0,8.0,-117,0.0,8,away
2014-09-25,MIN,250,0,7.5,-105,-1.5,6,away
2014-09-25,CIN,150,1,8.0,-103,0.0,8,home
2014-09-25,MIA,-126,1,7.0,105,3.0,10,away
2014-09-25,PHI,116,0,7.0,-125,3.0,10,home
2014-09-25,KC,-140,1,7.0,-125,2.0,9,away
2014-09-26,ATL,-116,0,7.5,109,1.5,9,home
2014-09-26,PIT,-158,1,7.0,100,-3.0,4,away
2014-09-26,CIN,143,0,7.0,-120,-3.0,4,home
2014-09-26,PHI,106,1,7.5,-129,1.5,9,away
2014-09-26,SF,-113,0,6.5,-110,-1.5,5,home
2014-09-26,OAK,-174,1,8.0,100,0.0,8,away
2014-09-26,HOU,136,1,7.0,-120,-3.0,4,home
2014-09-26,NYY,125,1,8.0,-120,-3.0,5,away
2014-09-26,BOS,-140,0,8.0,100,-3.0,5,home
2014-09-26,NYM,-151,0,7.0,100,-3.0,4,away
2014-09-26,MIN,173,1,8.5,-115,6.5,15,away
2014-09-26,SD,103,1,6.5,-110,-1.5,5,away
2014-09-26,TEX,154,0,8.0,-120,0.0,8,home
2014-09-26,LAA,119,0,7.0,106,0.0,7,home
2014-09-26,MIA,170,0,7.0,-110,-3.0,4,home
2014-09-26,SD,103,1,6.5,-110,-1.5,5,home
2014-09-26,SF,-113,0,6.5,-110,-1.5,5,away
2014-09-26,ARI,154,0,8.5,100,4.5,13,home
2014-09-26,STL,-174,1,8.5,-120,4.5,13,away
2014-09-26,CLE,-188,1,6.5,-103,-5.5,1,home
2014-09-26,TB,168,0,6.5,-117,-5.5,1,away
2014-09-26,OAK,-174,1,8.0,-120,0.0,8,home
2014-09-26,TEX,154,0,8.0,100,0.0,8,away
2014-09-26,BAL,119,0,7.5,-105,-1.5,6,home
2014-09-26,TOR,-129,1,7.5,-115,-1.5,6,away
2014-09-26,MIL,-144,0,8.5,-115,1.5,10,away
2014-09-26,WSH,-200,1,7.0,-110,-3.0,4,away
2014-09-26,MIA,125,1,7.0,-120,15.0,22,home
2014-09-26,WSH,-140,0,7.0,100,15.0,22,away
2014-09-26,SEA,-134,1,7.0,-126,0.0,7,away
2014-09-26,CHC,129,1,8.5,-105,1.5,10,home
2014-09-26,DET,-203,0,8.5,-105,6.5,15,home
2014-09-26,WSH,-140,0,7.0,-120,15.0,22,home
2014-09-26,STL,-174,1,8.5,100,4.5,13,home
2014-09-26,MIA,125,1,7.0,100,15.0,22,away
2014-09-26,PHI,106,1,7.5,109,1.5,9,home
2014-09-26,ATL,-116,0,7.5,-129,1.5,9,away
2014-09-26,TOR,-129,1,7.5,-105,-1.5,6,home
2014-09-26,BAL,119,0,7.5,-115,-1.5,6,away
2014-09-26,NYY,125,1,8.0,100,-3.0,5,home
2014-09-26,BOS,-140,0,8.0,-120,-3.0,5,away
2014-09-26,MIL,-144,0,8.5,-105,1.5,10,home
2014-09-26,CHC,129,1,8.5,-115,1.5,10,away
2014-09-26,PIT,-158,1,7.0,-120,-3.0,4,home
2014-09-26,CIN,143,0,7.0,100,-3.0,4,away
2014-09-26,TB,168,0,6.5,-103,-5.5,1,home
2014-09-26,CLE,-188,1,6.5,-117,-5.5,1,away
2014-09-26,LAD,-157,1,7.5,100,3.5,11,home
2014-09-26,ARI,154,0,8.5,-120,4.5,13,away
2014-09-26,KC,-142,1,8.0,-110,-4.0,4,home
2014-09-26,COL,142,0,7.5,-120,3.5,11,away
2014-09-26,WSH,-200,1,7.0,-110,-3.0,4,home
2014-09-26,LAD,-157,1,7.5,-120,3.5,11,away
2014-09-26,COL,142,0,7.5,100,3.5,11,home
2014-09-26,LAA,119,0,7.0,-126,0.0,7,away
2014-09-26,SEA,-134,1,7.0,106,0.0,7,home
2014-09-26,MIA,170,0,7.0,-110,-3.0,4,away
2014-09-26,CWS,127,0,8.0,-110,-4.0,4,home
2014-09-26,HOU,136,1,7.0,100,-3.0,4,away
2014-09-26,NYM,-151,0,7.0,-120,-3.0,4,home
2014-09-26,DET,-203,0,8.5,-115,6.5,15,away
2014-09-26,MIN,173,1,8.5,-105,6.5,15,home
2014-09-26,CWS,127,0,8.0,-110,-4.0,4,away
2014-09-26,KC,-142,1,8.0,-110,-4.0,4,away
2014-09-27,WSH,-250,1,6.5,105,-0.5,6,away
2014-09-27,CIN,149,1,7.0,105,9.0,16,home
2014-09-27,PHI,-117,0,7.5,-119,-1.5,6,away
2014-09-27,ATL,107,1,7.5,-101,-1.5,6,home
2014-09-27,OAK,-200,0,8.0,-110,1.0,9,away
2014-09-27,BOS,118,1,7.5,103,6.5,14,home
2014-09-27,NYY,-133,0,7.5,-123,6.5,14,away
2014-09-27,NYM,-142,1,7.5,-129,-4.5,3,away
2014-09-27,HOU,127,0,7.5,109,-4.5,3,home
2014-09-27,MIN,151,1,8.5,-105,6.5,15,away
2014-09-27,PIT,-164,0,7.0,-125,9.0,16,away
2014-09-27,DET,-171,0,8.5,-115,6.5,15,home
2014-09-27,TEX,170,1,8.0,-110,1.0,9,home
2014-09-27,SF,-155,1,7.0,100,-3.0,4,home
2014-09-27,STL,-146,0,7.5,-115,-0.5,7,away
2014-09-27,LAA,114,0,7.0,-105,-4.0,3,home
2014-09-27,SEA,-124,1,7.0,-115,-4.0,3,away
2014-09-27,SD,140,0,7.0,100,-3.0,4,home
2014-09-27,SF,-155,1,7.0,-120,-3.0,4,away
2014-09-27,ARI,131,1,7.5,-105,-0.5,7,home
2014-09-27,CLE,-164,0,7.0,100,-5.0,2,home
2014-09-27,TB,149,1,7.0,-120,-5.0,2,away
2014-09-27,OAK,-200,0,8.0,-110,1.0,9,home
2014-09-27,TEX,170,1,8.0,-110,1.0,9,away
2014-09-27,BAL,103,0,8.0,-105,-2.0,6,home
2014-09-27,TOR,-113,1,8.0,-115,-2.0,6,away
2014-09-27,MIA,210,0,6.5,-125,-0.5,6,home
2014-09-27,MIL,-164,1,8.0,-115,-5.0,3,away
2014-09-27,SD,140,0,7.0,-120,-3.0,4,away
2014-09-27,CHC,149,0,8.0,-105,-5.0,3,home
2014-09-27,KC,-159,0,8.0,-110,1.0,9,home
2014-09-27,WSH,-250,1,6.5,-125,-0.5,6,home
2014-09-27,MIA,210,0,6.5,105,-0.5,6,away
2014-09-27,STL,-146,0,7.5,-105,-0.5,7,home
2014-09-27,ARI,131,1,7.5,-115,-0.5,7,away
2014-09-27,PHI,-117,0,7.5,-101,-1.5,6,home
2014-09-27,ATL,107,1,7.5,-119,-1.5,6,away
2014-09-27,TOR,-113,1,8.0,-105,-2.0,6,home
2014-09-27,BAL,103,0,8.0,-115,-2.0,6,away
2014-09-27,NYY,-133,0,7.5,103,6.5,14,home
2014-09-27,MIL,-164,1,8.0,-105,-5.0,3,home
2014-09-27,CHC,149,0,8.0,-115,-5.0,3,away
2014-09-27,PIT,-164,0,7.0,105,9.0,16,home
2014-09-27,CIN,149,1,7.0,-125,9.0,16,away
2014-09-27,TB,149,1,7.0,100,-5.0,2,home
2014-09-27,BOS,118,1,7.5,-123,6.5,14,away
2014-09-27,LAD,-190,1,7.0,-120,4.0,11,home
2014-09-27,CLE,-164,0,7.0,-120,-5.0,2,away
2014-09-27,COL,170,0,7.0,-120,4.0,11,home
2014-09-27,LAA,114,0,7.0,-115,-4.0,3,away
2014-09-27,SEA,-124,1,7.0,-105,-4.0,3,home
2014-09-27,CWS,144,1,8.0,-110,1.0,9,home
2014-09-27,HOU,127,0,7.5,-129,-4.5,3,away
2014-09-27,KC,-159,0,8.0,-110,1.0,9,away
2014-09-27,LAD,-190,1,7.0,100,4.0,11,away
2014-09-27,DET,-171,0,8.5,-105,6.5,15,away
2014-09-27,MIN,151,1,8.5,-115,6.5,15,home
2014-09-27,CWS,144,1,8.0,-110,1.0,9,away
2014-09-27,COL,170,0,7.0,100,4.0,11,away
2014-09-27,NYM,-142,1,7.5,109,-4.5,3,home
2014-09-28,OAK,-191,1,8.5,-120,-4.5,4,away
2014-09-28,CIN,105,1,6.5,-103,-1.5,5,home
2014-09-28,PHI,-168,0,6.5,104,-3.5,3,away
2014-09-28,ATL,153,1,6.5,-124,-3.5,3,home
2014-09-28,TEX,171,0,8.5,100,-4.5,4,home
2014-09-28,DET,-256,1,7.5,100,-4.5,3,home
2014-09-28,BOS,-118,0,7.5,101,6.5,14,home
2014-09-28,NYM,-160,1,7.0,-110,4.0,11,away
2014-09-28,HOU,145,0,7.0,-110,4.0,11,home
2014-09-28,MIN,216,0,7.5,-120,-4.5,3,away
2014-09-28,PIT,-115,0,6.5,-117,-1.5,5,away
2014-09-28,NYY,108,1,7.5,-121,6.5,14,away
2014-09-28,SF,-120,1,7.5,100,4.5,12,home
2014-09-28,MIA,176,0,7.0,100,-6.0,1,home
2014-09-28,LAA,170,0,7.0,110,-2.0,5,home
2014-09-28,SEA,-200,1,7.0,-130,-2.0,5,away
2014-09-28,SD,110,0,7.5,100,4.5,12,home
2014-09-28,SF,-120,1,7.5,-120,4.5,12,away
2014-09-28,ARI,-150,0,8.5,-110,-7.5,1,home
2014-09-28,STL,135,1,8.5,-110,-7.5,1,away
2014-09-28,CLE,130,1,6.5,-110,2.5,9,home
2014-09-28,TB,-145,0,6.5,-110,2.5,9,away
2014-09-28,OAK,-191,1,8.5,100,-4.5,4,home
2014-09-28,TEX,171,0,8.5,-120,-4.5,4,away
2014-09-28,BAL,109,1,8.0,100,-7.0,1,home
2014-09-28,TOR,-119,0,8.0,-120,-7.0,1,away
2014-09-28,MIL,-171,0,7.5,-125,-0.5,7,away
2014-09-28,WSH,-196,1,7.0,-120,-6.0,1,away
2014-09-28,SD,110,0,7.5,-120,4.5,12,away
2014-09-28,CHC,151,1,7.5,105,-0.5,7,home
2014-09-28,KC,-190,1,7.5,-105,2.5,10,home
2014-09-28,WSH,-196,1,7.0,100,-6.0,1,home
2014-09-28,STL,135,1,8.5,-110,-7.5,1,home
2014-09-28,ARI,-150,0,8.5,-110,-7.5,1,away
2014-09-28,PHI,-168,0,6.5,-124,-3.5,3,home
2014-09-28,ATL,153,1,6.5,104,-3.5,3,away
2014-09-28,TOR,-119,0,8.0,100,-7.0,1,home
2014-09-28,BAL,109,1,8.0,-120,-7.0,1,away
2014-09-28,NYY,108,1,7.5,101,6.5,14,home
2014-09-28,BOS,-118,0,7.5,-121,6.5,14,away
2014-09-28,MIL,-171,0,7.5,105,-0.5,7,home
2014-09-28,CHC,151,1,7.5,-125,-0.5,7,away
2014-09-28,PIT,-115,0,6.5,-103,-1.5,5,home
2014-09-28,CIN,105,1,6.5,-117,-1.5,5,away
2014-09-28,MIA,176,0,7.0,-120,-6.0,1,away
2014-09-28,TB,-145,0,6.5,-110,2.5,9,home
2014-09-28,LAD,-220,1,7.0,100,8.0,15,home
2014-09-28,COL,190,0,7.0,-120,8.0,15,away
2014-09-28,CWS,170,0,7.5,-115,2.5,10,away
2014-09-28,MIN,216,0,7.5,100,-4.5,3,home
2014-09-28,DET,-256,1,7.5,-120,-4.5,3,away
2014-09-28,NYM,-160,1,7.0,-110,4.0,11,home
2014-09-28,HOU,145,0,7.0,-110,4.0,11,away
2014-09-28,CWS,170,0,7.5,-105,2.5,10,home
2014-09-28,KC,-190,1,7.5,-115,2.5,10,away
2014-09-28,SEA,-200,1,7.0,110,-2.0,5,home
2014-09-28,LAA,170,0,7.0,-130,-2.0,5,away
2014-09-28,COL,190,0,7.0,100,8.0,15,home
2014-09-28,LAD,-220,1,7.0,-120,8.0,15,away
2014-09-28,CLE,130,1,6.5,-110,2.5,9,away
2015-04-05,STL,-102,1,7.0,-105,-4.0,3,away
2015-04-05,CHC,-108,0,7.0,-115,-4.0,3,home
2015-04-05,CHC,-108,0,7.0,-105,-4.0,3,away
2015-04-05,STL,-102,1,7.0,-115,-4.0,3,home
2015-04-06,DET,-161,1,8.0,-115,-4.0,4,home
2015-04-06,MIN,146,0,8.0,-105,-4.0,4,away
2015-04-06,WSH,-170,0,7.0,-115,-3.0,4,home
2015-04-06,TOR,125,1,8.0,100,-1.0,7,home
2015-04-06,NYY,-140,0,8.0,-120,-1.0,7,away
2015-04-06,TEX,151,0,7.0,-115,1.0,8,home
2015-04-06,OAK,-166,1,7.0,-105,1.0,8,away
2015-04-06,BOS,-104,1,7.5,100,0.5,8,home
2015-04-06,PHI,-106,0,7.5,-120,0.5,8,away
2015-04-06,CIN,-123,1,7.0,105,0.0,7,home
2015-04-06,PIT,113,0,7.0,-125,0.0,7,away
2015-04-06,LAD,-194,1,6.0,-109,3.0,9,home
2015-04-06,SD,174,0,6.0,-111,3.0,9,away
2015-04-06,LAA,140,0,6.5,-125,-1.5,5,home
2015-04-06,SEA,-155,1,6.5,105,-1.5,5,away
2015-04-06,ARI,128,0,7.5,-110,1.5,9,home
2015-04-06,SF,-143,1,7.5,-110,1.5,9,away
2015-04-06,BAL,113,1,7.0,-115,1.0,8,home
2015-04-06,TB,-123,0,7.0,-105,1.0,8,away
2015-04-06,OAK,-166,1,7.0,-115,1.0,8,home
2015-04-06,TEX,151,0,7.0,-105,1.0,8,away
2015-04-06,NYY,-140,0,8.0,100,-1.0,7,home
2015-04-06,TOR,125,1,8.0,-120,-1.0,7,away
2015-04-06,NYM,150,1,7.0,-115,-3.0,4,home
2015-04-06,WSH,-170,0,7.0,-105,-3.0,4,away
2015-04-06,MIL,-153,0,9.0,-110,1.0,10,away
2015-04-06,COL,138,1,9.0,-110,1.0,10,home
2015-04-06,NYM,150,1,7.0,-105,-3.0,4,away
2015-04-06,ATL,137,1,7.0,-105,-4.0,3,home
2015-04-06,SF,-143,1,7.5,-110,1.5,9,home
2015-04-06,ARI,128,0,7.5,-110,1.5,9,away
2015-04-06,MIA,-152,0,7.0,-105,-4.0,3,home
2015-04-06,ATL,137,1,7.0,-115,-4.0,3,away
2015-04-06,TB,-123,0,7.0,-115,1.0,8,home
2015-04-06,BAL,113,1,7.0,-105,1.0,8,away
2015-04-06,PHI,-106,0,7.5,100,0.5,8,home
2015-04-06,MIA,-152,0,7.0,-115,-4.0,3,away
2015-04-06,PIT,113,0,7.0,105,0.0,7,home
2015-04-06,CIN,-123,1,7.0,-125,0.0,7,away
2015-04-06,HOU,100,1,7.5,-104,-5.5,2,home
2015-04-06,CLE,-110,0,7.5,-116,-5.5,2,away
2015-04-06,MIL,-153,0,9.0,-110,1.0,10,home
2015-04-06,BOS,-104,1,7.5,-120,0.5,8,away
2015-04-06,KC,-120,1,7.5,100,3.5,11,home
2015-04-06,COL,138,1,9.0,-110,1.0,10,away
2015-04-06,SD,174,0,6.0,-109,3.0,9,home
2015-04-06,LAA,140,0,6.5,105,-1.5,5,away
2015-04-06,SEA,-155,1,6.5,-125,-1.5,5,home
2015-04-06,KC,-120,1,7.5,-120,3.5,11,away
2015-04-06,LAD,-194,1,6.0,-111,3.0,9,away
2015-04-06,HOU,100,1,7.5,-116,-5.5,2,away
2015-04-06,CLE,-110,0,7.5,-104,-5.5,2,home
2015-04-06,DET,-161,1,8.0,-105,-4.0,4,away
2015-04-06,MIN,146,0,8.0,-115,-4.0,4,home
2015-04-06,CWS,110,0,7.5,-120,3.5,11,away
2015-04-06,CWS,110,0,7.5,100,3.5,11,home
2015-04-07,TEX,140,1,7.0,-120,-3.0,4,home
2015-04-07,OAK,-155,0,7.0,100,-3.0,4,away
2015-04-07,LAD,-145,0,6.5,-105,3.5,10,home
2015-04-07,SD,130,1,6.5,-115,3.5,10,away
2015-04-07,LAA,110,1,7.0,-110,-5.0,2,home
2015-04-07,BAL,-108,1,7.0,-120,4.0,11,home
2015-04-07,ARI,-105,1,8.5,-110,4.5,13,home
2015-04-07,TB,-102,0,7.0,100,4.0,11,away
2015-04-07,OAK,-155,0,7.0,-120,-3.0,4,home
2015-04-07,TEX,140,1,7.0,100,-3.0,4,away
2015-04-07,MIL,-123,0,8.0,-105,-1.0,7,away
2015-04-07,SEA,-120,0,7.0,-110,-5.0,2,away
2015-04-07,COL,113,1,8.0,-115,-1.0,7,home
2015-04-07,SF,-105,0,8.5,-110,4.5,13,away
2015-04-07,ATL,131,1,7.0,-115,7.0,14,home
2015-04-07,MIA,-146,0,7.0,-105,7.0,14,away
2015-04-07,ARI,-105,1,8.5,-110,4.5,13,away
2015-04-07,MIA,-146,0,7.0,-115,7.0,14,home
2015-04-07,ATL,131,1,7.0,-105,7.0,14,away
2015-04-07,TB,-102,0,7.0,-120,4.0,11,home
2015-04-07,BAL,-108,1,7.0,100,4.0,11,away
2015-04-07,SF,-105,0,8.5,-110,4.5,13,home
2015-04-07,COL,113,1,8.0,-105,-1.0,7,away
2015-04-07,SEA,-120,0,7.0,-110,-5.0,2,home
2015-04-07,LAA,110,1,7.0,-110,-5.0,2,away
2015-04-07,SD,130,1,6.5,-105,3.5,10,home
2015-04-07,LAD,-145,0,6.5,-115,3.5,10,away
2015-04-07,MIL,-123,0,8.0,-115,-1.0,7,home
2015-04-08,CIN,110,1,7.5,-107,1.5,9,home
2015-04-08,PHI,125,1,7.5,-130,-1.5,6,away
2015-04-08,BOS,-140,0,7.5,110,-1.5,6,home
2015-04-08,OAK,-160,1,6.5,101,3.5,10,away
2015-04-08,TEX,145,0,6.5,-121,3.5,10,home
2015-04-08,TOR,117,0,6.5,-121,0.5,7,home
2015-04-08,NYM,120,0,6.0,100,-3.0,3,away
2015-04-08,WSH,-135,1,6.0,-120,-3.0,3,home
2015-04-08,MIN,150,0,8.5,-106,2.5,11,away
2015-04-08,PIT,-120,0,7.5,-113,1.5,9,away
2015-04-08,DET,-170,1,8.5,-114,2.5,11,home
2015-04-08,NYY,-132,1,6.5,101,0.5,7,away
2015-04-08,LAD,-120,1,7.0,105,4.0,11,home
2015-04-08,STL,100,0,6.0,100,-4.0,2,away
2015-04-08,LAA,115,1,7.0,105,1.0,8,home
2015-04-08,SEA,-130,0,7.0,-125,1.0,8,away
2015-04-08,ARI,-116,0,8.5,-120,-1.5,7,home
2015-04-08,SF,106,1,8.5,100,-1.5,7,away
2015-04-08,CHC,-110,1,6.0,-120,-4.0,2,home
2015-04-08,BAL,102,0,7.5,-115,-5.5,2,home
2015-04-08,TB,-112,1,7.5,-105,-5.5,2,away
2015-04-08,OAK,-160,1,6.5,-121,3.5,10,home
2015-04-08,TEX,145,0,6.5,101,3.5,10,away
2015-04-08,NYY,-132,1,6.5,-121,0.5,7,home
2015-04-08,TOR,117,0,6.5,101,0.5,7,away
2015-04-08,NYM,120,0,6.0,-120,-3.0,3,home
2015-04-08,WSH,-135,1,6.0,100,-3.0,3,away
2015-04-08,SD,110,0,7.0,-125,4.0,11,away
2015-04-08,COL,116,1,8.5,-115,0.5,9,home
2015-04-08,MIL,-131,0,8.5,-105,0.5,9,away
2015-04-08,ATL,115,1,7.5,101,-5.5,2,home
2015-04-08,SF,106,1,8.5,-120,-1.5,7,home
2015-04-08,ARI,-116,0,8.5,100,-1.5,7,away
2015-04-08,MIA,-130,0,7.5,101,-5.5,2,home
2015-04-08,ATL,115,1,7.5,-121,-5.5,2,away
2015-04-08,TB,-112,1,7.5,-115,-5.5,2,home
2015-04-08,MIA,-130,0,7.5,-121,-5.5,2,away
2015-04-08,PHI,125,1,7.5,110,-1.5,6,home
2015-04-08,BOS,-140,0,7.5,-130,-1.5,6,away
2015-04-08,STL,100,0,6.0,-120,-4.0,2,home
2015-04-08,CHC,-110,1,6.0,100,-4.0,2,away
2015-04-08,PIT,-120,0,7.5,-107,1.5,9,home
2015-04-08,CIN,110,1,7.5,-113,1.5,9,away
2015-04-08,HOU,110,0,8.5,-110,-6.5,2,home
2015-04-08,CLE,-120,1,8.5,-110,-6.5,2,away
2015-04-08,BAL,102,0,7.5,-105,-5.5,2,away
2015-04-08,COL,116,1,8.5,-105,0.5,9,away
2015-04-08,MIL,-131,0,8.5,-115,0.5,9,home
2015-04-08,LAD,-120,1,7.0,-125,4.0,11,away
2015-04-08,SD,110,0,7.0,105,4.0,11,home
2015-04-08,SEA,-130,0,7.0,105,1.0,8,home
2015-04-08,KC,-119,1,7.5,-115,4.5,12,away
2015-04-08,CWS,109,0,7.5,-105,4.5,12,home
2015-04-08,LAA,115,1,7.0,-125,1.0,8,away
2015-04-08,CLE,-120,1,8.5,-110,-6.5,2,home
2015-04-08,DET,-170,1,8.5,-106,2.5,11,away
2015-04-08,MIN,150,0,8.5,-114,2.5,11,home
2015-04-08,CWS,109,0,7.5,-115,4.5,12,away
2015-04-08,KC,-119,1,7.5,-105,4.5,12,home
2015-04-08,HOU,110,0,8.5,-110,-6.5,2,away
