date,selection,odds,result,ou_line,ou_odds,ou_result,total_points,location
2022-10-11,NYR,-130,1,5.5,-110,-1.5,4,home
2022-10-11,TB,130,0,5.5,-110,-1.5,4,away
2022-10-11,LA,-120,0,6.0,-110,1.0,7,home
2022-10-11,VGK,120,1,6.0,-110,1.0,7,away
2022-10-12,VAN,190,0,6.5,-110,1.5,8,away
2022-10-12,EDM,-190,1,6.5,-110,1.5,8,home
2022-10-12,SEA,115,0,5.5,-110,3.5,9,away
2022-10-12,CHI,430,0,6.5,-110,0.5,7,away
2022-10-12,COL,-430,1,6.5,-110,0.5,7,home
2022-10-12,ANA,-115,1,5.5,-110,3.5,9,home
2022-10-12,MTL,260,1,6.5,-110,0.5,7,home
2022-10-12,CBJ,292,0,6.5,-110,-1.5,5,away
2022-10-12,CAR,-292,1,6.5,-110,-1.5,5,home
2022-10-12,BOS,160,1,6.0,-110,1.0,7,away
2022-10-12,WAS,-160,0,6.0,-110,1.0,7,home
2022-10-12,TOR,-260,0,6.5,-110,0.5,7,away
2022-10-13,NYR,125,1,6.0,-110,4.0,10,away
2022-10-13,SEA,178,1,6.0,-110,-1.0,5,away
2022-10-13,LA,-178,0,6.0,-110,-1.0,5,home
2022-10-13,CHI,365,0,6.5,-110,-5.5,1,away
2022-10-13,VGK,-365,1,6.5,-110,-5.5,1,home
2022-10-13,COL,140,0,6.5,-110,1.5,8,away
2022-10-13,CGY,-140,1,6.5,-110,1.5,8,home
2022-10-13,DAL,135,1,5.5,-110,-0.5,5,away
2022-10-13,NSH,-135,0,5.5,-110,-0.5,5,home
2022-10-13,MIN,-125,0,6.0,-110,4.0,10,home
2022-10-13,NJ,-125,0,6.0,-110,1.0,7,away
2022-10-13,TOR,-220,1,7.0,-110,-2.0,5,home
2022-10-13,FLA,-145,1,6.0,-110,-2.0,4,away
2022-10-13,NYI,145,0,6.0,-110,-2.0,4,home
2022-10-13,OTT,-120,0,6.5,-110,-1.5,5,away
2022-10-13,BUF,120,1,6.5,-110,-1.5,5,home
2022-10-13,PHI,125,1,6.0,-110,1.0,7,home
2022-10-13,ARI,420,0,6.5,-110,1.5,8,away
2022-10-13,PIT,-420,1,6.5,-110,1.5,8,home
2022-10-13,WAS,220,0,7.0,-110,-2.0,5,away
2022-10-14,SJ,195,0,6.0,-110,-3.0,3,home
2022-10-14,CAR,-195,1,6.0,-110,-3.0,3,away
2022-10-14,NYR,145,0,6.5,-110,-1.5,5,away
2022-10-14,WPG,-145,1,6.5,-110,-1.5,5,home
2022-10-14,CBJ,210,0,6.0,-110,1.0,7,home
2022-10-14,MTL,165,0,6.5,-110,-3.5,3,away
2022-10-14,DET,-165,1,6.5,-110,-3.5,3,home
2022-10-14,TB,-210,1,6.0,-110,1.0,7,away
2022-10-15,STL,-267,1,6.5,-110,0.5,7,home
2022-10-15,CBJ,267,0,6.5,-110,0.5,7,away
2022-10-15,MIN,-170,0,6.0,-110,7.0,13,home
2022-10-15,LA,170,1,6.0,-110,7.0,13,away
2022-10-15,DAL,-125,1,5.5,-110,0.5,6,home
2022-10-15,NSH,125,0,5.5,-110,0.5,6,away
2022-10-15,CGY,135,1,7.0,-110,0.0,7,away
2022-10-15,ANA,170,0,5.5,-110,2.5,8,away
2022-10-15,SJ,-140,0,6.0,-110,1.0,7,home
2022-10-15,CHI,140,1,6.0,-110,1.0,7,away
2022-10-15,SEA,130,0,6.5,-110,0.5,7,home
2022-10-15,VGK,-130,1,6.5,-110,0.5,7,away
2022-10-15,EDM,-135,0,7.0,-110,0.0,7,home
2022-10-15,NYI,-170,1,5.5,-110,2.5,8,home
2022-10-15,TB,175,0,6.5,-110,1.5,8,away
2022-10-15,PIT,-175,1,6.5,-110,1.5,8,home
2022-10-15,OTT,250,0,6.5,-110,-1.5,5,away
2022-10-15,TOR,-250,1,6.5,-110,-1.5,5,home
2022-10-15,MTL,305,0,6.5,-110,-2.5,4,away
2022-10-15,WAS,-305,1,6.5,-110,-2.5,4,home
2022-10-15,DET,178,1,6.5,-110,0.5,7,away
2022-10-15,NJ,-178,0,6.5,-110,0.5,7,home
2022-10-15,ARI,355,0,6.5,-110,2.5,9,away
2022-10-15,BOS,-355,1,6.5,-110,2.5,9,home
2022-10-15,VAN,-170,0,6.0,-110,-1.0,5,away
2022-10-15,PHI,170,1,6.0,-110,-1.0,5,home
2022-10-15,FLA,-190,1,7.0,-110,0.0,7,away
2022-10-15,BUF,190,0,7.0,-110,0.0,7,home
2022-10-17,VAN,135,0,6.0,-110,4.0,10,away
2022-10-17,MIN,125,0,6.5,-110,2.5,9,home
2022-10-17,COL,-125,1,6.5,-110,2.5,9,away
2022-10-17,WAS,-135,1,6.0,-110,4.0,10,home
2022-10-17,WPG,145,0,6.0,-110,-1.0,5,away
2022-10-17,SEA,170,0,6.5,-110,-0.5,6,home
2022-10-17,CAR,-170,1,6.5,-110,-0.5,6,away
2022-10-17,DAL,-145,1,6.0,-110,-1.0,5,home
2022-10-17,PIT,-260,0,7.0,-110,-2.0,5,away
2022-10-17,BOS,135,1,6.5,-110,1.5,8,home
2022-10-17,LA,-145,1,6.5,-110,2.5,9,away
2022-10-17,DET,145,0,6.5,-110,2.5,9,home
2022-10-17,FLA,-135,0,6.5,-110,1.5,8,away
2022-10-17,MTL,260,1,7.0,-110,-2.0,5,home
2022-10-17,ARI,550,1,7.0,-110,-1.0,6,away
2022-10-17,TOR,-550,0,7.0,-110,-1.0,6,home
2022-10-17,ANA,250,0,6.0,-110,4.0,10,away
2022-10-17,NYR,-250,1,6.0,-110,4.0,10,home
2022-10-18,LA,178,1,6.0,-110,1.0,7,away
2022-10-18,NSH,-178,0,6.0,-110,1.0,7,home
2022-10-18,VGK,165,0,6.5,-110,-1.5,5,away
2022-10-18,BUF,235,1,7.0,-110,-1.0,6,away
2022-10-18,EDM,-235,0,7.0,-110,-1.0,6,home
2022-10-18,SJ,195,0,5.5,-110,1.5,7,away
2022-10-18,NYI,-195,1,5.5,-110,1.5,7,home
2022-10-18,CGY,-165,1,6.5,-110,-1.5,5,home
2022-10-18,CBJ,115,1,6.0,-110,1.0,7,home
2022-10-18,PHI,320,1,6.0,-110,-1.0,5,away
2022-10-18,TB,-320,0,6.0,-110,-1.0,5,home
2022-10-18,BOS,130,0,6.0,-110,6.0,12,away
2022-10-18,OTT,-130,1,6.0,-110,6.0,12,home
2022-10-18,ANA,195,0,6.5,-110,-0.5,6,away
2022-10-18,NJ,-195,1,6.5,-110,-0.5,6,home
2022-10-18,VAN,-115,0,6.0,-110,1.0,7,away
2022-10-19,STL,-140,1,6.0,-110,1.0,7,away
2022-10-19,WPG,240,1,6.5,-110,0.5,7,away
2022-10-19,SEA,140,0,6.0,-110,1.0,7,home
2022-10-19,PHI,365,0,6.5,-110,0.5,7,away
2022-10-19,FLA,-365,1,6.5,-110,0.5,7,home
2022-10-19,COL,-240,0,6.5,-110,0.5,7,home
2022-10-20,WAS,0,0,6.5,-110,0.5,7,away
2022-10-20,VGK,-240,1,7.0,-110,0.0,7,home
2022-10-20,BUF,292,1,6.5,-110,2.5,9,away
2022-10-20,CGY,-292,0,6.5,-110,2.5,9,home
2022-10-20,CAR,115,0,6.5,-110,3.5,10,away
2022-10-20,EDM,-115,1,6.5,-110,3.5,10,home
2022-10-20,WPG,240,0,7.0,-110,0.0,7,away
2022-10-20,VAN,180,0,6.5,-110,0.5,7,away
2022-10-20,MIN,-180,1,6.5,-110,0.5,7,home
2022-10-20,NJ,155,1,6.5,-110,-1.5,5,away
2022-10-20,NYI,-155,0,6.5,-110,-1.5,5,home
2022-10-20,OTT,0,1,6.5,-110,0.5,7,home
2022-10-20,DAL,190,0,6.5,-110,-1.5,5,away
2022-10-20,NYR,-292,0,6.5,-110,-1.5,5,home
2022-10-20,NSH,-155,0,6.5,-110,1.5,8,away
2022-10-20,CBJ,155,1,6.5,-110,1.5,8,home
2022-10-20,LA,195,0,6.5,-110,0.5,7,away
2022-10-20,PIT,-195,1,6.5,-110,0.5,7,home
2022-10-20,TOR,-190,1,6.5,-110,-1.5,5,home
2022-10-20,ARI,178,0,6.5,-110,1.5,8,away
2022-10-20,MTL,-178,1,6.5,-110,1.5,8,home
2022-10-20,ANA,220,0,6.5,-110,-3.5,3,away
2022-10-20,BOS,-220,1,6.5,-110,-3.5,3,home
2022-10-20,SJ,292,1,6.5,-110,-1.5,5,away
2022-10-21,SEA,240,1,6.5,-110,-1.5,5,away
2022-10-21,COL,-240,0,6.5,-110,-1.5,5,home
2022-10-21,DET,-120,0,6.5,-110,0.5,7,away
2022-10-21,TB,115,1,6.5,-110,-1.5,5,away
2022-10-21,FLA,-115,0,6.5,-110,-1.5,5,home
2022-10-21,CHI,120,1,6.5,-110,0.5,7,home
2022-10-22,CBJ,155,0,6.5,-110,2.5,9,home
2022-10-22,COL,130,1,6.5,-110,-1.5,5,away
2022-10-22,VGK,-130,0,6.5,-110,-1.5,5,home
2022-10-22,CAR,155,0,6.0,-110,-1.0,5,away
2022-10-22,BUF,160,1,6.5,-110,-0.5,6,away
2022-10-22,VAN,-160,0,6.5,-110,-0.5,6,home
2022-10-22,PHI,225,1,6.5,-110,-2.5,4,away
2022-10-22,NSH,-225,0,6.5,-110,-2.5,4,home
2022-10-22,TOR,-165,1,6.5,-110,-1.5,5,away
2022-10-22,WPG,165,0,6.5,-110,-1.5,5,home
2022-10-22,PIT,-155,1,6.5,-110,2.5,9,away
2022-10-22,NYI,130,0,6.0,-110,2.0,8,away
2022-10-22,CGY,-155,1,6.0,-110,-1.0,5,home
2022-10-22,LA,135,0,6.5,-110,0.5,7,away
2022-10-22,BOS,0,1,6.5,-110,0.5,7,home
2022-10-22,MIN,0,0,6.5,-110,0.5,7,away
2022-10-22,NJ,-210,1,6.5,-110,-3.5,3,home
2022-10-22,SJ,210,0,6.5,-110,-3.5,3,away
2022-10-22,OTT,-250,1,6.5,-110,1.5,8,home
2022-10-22,TB,-130,1,6.0,-110,2.0,8,home
2022-10-22,EDM,-160,0,7.0,-110,-5.0,2,home
2022-10-22,STL,160,1,7.0,-110,-5.0,2,away
2022-10-22,ARI,250,0,6.5,-110,1.5,8,away
2022-10-22,MTL,178,0,6.0,-110,1.0,7,home
2022-10-22,DAL,-178,1,6.0,-110,1.0,7,away
2022-10-22,WAS,-135,1,6.5,-110,0.5,7,home
2022-10-23,SJ,125,1,6.0,-110,-3.0,3,away
2022-10-23,PHI,-125,0,6.0,-110,-3.0,3,home
2022-10-23,NYI,205,0,6.5,-110,-1.5,5,away
2022-10-23,FLA,-205,1,6.5,-110,-1.5,5,home
2022-10-23,CBJ,305,1,6.5,-110,-0.5,6,away
2022-10-23,NYR,-305,0,6.5,-110,-0.5,6,home
2022-10-23,ANA,135,0,6.5,-110,-0.5,6,away
2022-10-23,DET,-135,1,6.5,-110,-0.5,6,home
2022-10-23,SEA,-135,0,6.0,-110,3.0,9,away
2022-10-23,CHI,135,1,6.0,-110,3.0,9,home
2022-10-24,VAN,165,0,6.5,-110,-1.5,5,home
2022-10-24,TOR,0,0,6.5,-110,-2.5,4,away
2022-10-24,CAR,-165,1,6.5,-110,-1.5,5,away
2022-10-24,VGK,0,1,6.5,-110,-2.5,4,home
2022-10-24,STL,125,0,6.0,-110,-2.0,4,away
2022-10-24,WPG,-125,1,6.0,-110,-2.0,4,home
2022-10-24,NJ,-130,0,6.5,-110,2.5,9,home
2022-10-24,EDM,-125,1,6.5,-110,2.5,9,home
2022-10-24,WAS,130,1,6.5,-110,2.5,9,away
2022-10-24,DAL,120,0,6.5,-110,-0.5,6,away
2022-10-24,OTT,-120,1,6.5,-110,-0.5,6,home
2022-10-24,PIT,125,0,6.5,-110,2.5,9,away
2022-10-25,TB,-140,0,6.5,-110,-0.5,6,away
2022-10-25,LA,140,1,6.5,-110,-0.5,6,home
2022-10-25,VGK,-165,1,6.5,-110,-0.5,6,away
2022-10-25,SJ,165,0,6.5,-110,-0.5,6,home
2022-10-25,BUF,140,0,6.5,-110,-0.5,6,away
2022-10-25,SEA,-140,1,6.5,-110,-0.5,6,home
2022-10-25,PIT,205,0,6.5,-110,-1.5,5,away
2022-10-25,CGY,-205,1,6.5,-110,-1.5,5,home
2022-10-25,CHI,250,1,6.5,-110,-0.5,6,home
2022-10-25,FLA,-250,0,6.5,-110,-0.5,6,away
2022-10-25,NYR,0,0,6.0,-110,-1.0,5,home
2022-10-25,NJ,115,1,6.5,-110,1.5,8,away
2022-10-25,DET,-115,0,6.5,-110,1.5,8,home
2022-10-25,MIN,-210,1,6.5,-110,-2.5,4,away
2022-10-25,MTL,210,0,6.5,-110,-2.5,4,home
2022-10-25,DAL,178,0,6.0,-110,-2.0,4,away
2022-10-25,BOS,-178,1,6.0,-110,-2.0,4,home
2022-10-25,ARI,225,1,6.5,-110,2.5,9,away
2022-10-25,CBJ,-225,0,6.5,-110,2.5,9,home
2022-10-25,COL,0,1,6.0,-110,-1.0,5,away
2022-10-26,TB,-145,1,6.5,-110,-0.5,6,away
2022-10-26,ANA,145,0,6.5,-110,-0.5,6,home
2022-10-26,EDM,-120,1,6.5,-110,-2.5,4,away
2022-10-26,STL,120,0,6.5,-110,-2.5,4,home
2022-10-26,NYR,150,0,6.0,-110,-3.0,3,away
2022-10-26,NYI,-150,1,6.0,-110,-3.0,3,home
2022-10-27,LA,-145,0,6.0,-110,4.0,10,home
2022-10-27,TOR,-225,0,6.5,-110,0.5,7,away
2022-10-27,SJ,225,1,6.5,-110,0.5,7,home
2022-10-27,VAN,125,1,6.5,-110,2.5,9,away
2022-10-27,WPG,145,1,6.0,-110,4.0,10,away
2022-10-27,SEA,-125,0,6.5,-110,2.5,9,home
2022-10-27,WAS,125,0,6.0,-110,-4.0,2,away
2022-10-27,DAL,-125,1,6.0,-110,-4.0,2,home
2022-10-27,EDM,-210,1,6.5,-110,4.5,11,away
2022-10-27,CHI,210,0,6.5,-110,4.5,11,home
2022-10-27,OTT,125,0,6.5,-110,-0.5,6,home
2022-10-27,NSH,-178,1,6.0,-110,2.0,8,home
2022-10-27,MTL,195,1,6.5,-110,-1.5,5,away
2022-10-27,BUF,-195,0,6.5,-110,-1.5,5,home
2022-10-27,MIN,-125,1,6.5,-110,-0.5,6,away
2022-10-27,FLA,-210,0,6.5,-110,0.5,7,away
2022-10-27,PHI,210,1,6.5,-110,0.5,7,home
2022-10-27,DET,260,0,6.5,-110,-0.5,6,away
2022-10-27,BOS,-260,1,6.5,-110,-0.5,6,home
2022-10-27,STL,178,0,6.0,-110,2.0,8,away
2022-10-28,WPG,-155,1,6.5,-110,-1.5,5,away
2022-10-28,ARI,155,0,6.5,-110,-1.5,5,home
2022-10-28,PIT,-205,0,6.5,-110,-0.5,6,away
2022-10-28,VAN,205,1,6.5,-110,-0.5,6,home
2022-10-28,NYI,195,1,6.0,-110,2.0,8,away
2022-10-28,CAR,-195,0,6.0,-110,2.0,8,home
2022-10-28,COL,-125,0,6.5,-110,-5.5,1,away
2022-10-28,BOS,-140,1,6.5,-110,-2.5,4,away
2022-10-28,VGK,-292,1,6.5,-110,-2.5,4,home
2022-10-28,NJ,125,1,6.5,-110,-5.5,1,home
2022-10-28,CBJ,140,0,6.5,-110,-2.5,4,home
2022-10-28,ANA,292,0,6.5,-110,-2.5,4,away
2022-10-29,PIT,-130,0,6.5,-110,-2.5,4,away
2022-10-29,SEA,130,1,6.5,-110,-2.5,4,home
2022-10-29,EDM,155,1,6.5,-110,-1.5,5,away
2022-10-29,CGY,-155,0,6.5,-110,-1.5,5,home
2022-10-29,WAS,130,1,6.0,-110,-3.0,3,away
2022-10-29,NSH,-130,0,6.0,-110,-3.0,3,home
2022-10-29,COL,-135,0,6.0,-110,3.0,9,away
2022-10-29,LA,145,1,6.5,-110,-0.5,6,home
2022-10-29,MTL,250,1,6.0,-110,5.0,11,away
2022-10-29,STL,-250,0,6.0,-110,5.0,11,home
2022-10-29,MIN,-160,0,6.5,-110,-3.5,3,away
2022-10-29,NYI,135,1,6.0,-110,3.0,9,home
2022-10-29,CHI,178,0,6.5,-110,0.5,7,away
2022-10-29,DET,160,1,6.5,-110,-3.5,3,home
2022-10-29,DAL,115,0,5.5,-110,3.5,9,home
2022-10-29,NYR,-115,1,5.5,-110,3.5,9,away
2022-10-29,FLA,-205,1,6.5,-110,1.5,8,home
2022-10-29,OTT,205,0,6.5,-110,1.5,8,away
2022-10-29,TOR,-145,0,6.5,-110,-0.5,6,away
2022-10-29,TB,-205,1,6.0,-110,1.0,7,away
2022-10-29,PHI,190,0,6.0,-110,1.0,7,home
2022-10-29,CAR,-190,1,6.0,-110,1.0,7,away
2022-10-29,BUF,-178,1,6.5,-110,0.5,7,home
2022-10-29,SJ,205,0,6.0,-110,1.0,7,home
2022-10-30,WPG,210,0,6.5,-110,-3.5,3,away
2022-10-30,VGK,-210,1,6.5,-110,-3.5,3,home
2022-10-30,TOR,-178,0,6.5,-110,0.5,7,away
2022-10-30,ANA,178,1,6.5,-110,0.5,7,home
2022-10-30,NYR,-205,1,6.5,-110,-1.5,5,away
2022-10-30,MIN,-225,1,6.5,-110,0.5,7,away
2022-10-30,CHI,225,0,6.5,-110,0.5,7,home
2022-10-30,CBJ,210,0,6.5,-110,1.5,8,away
2022-10-30,NJ,-210,1,6.5,-110,1.5,8,home
2022-10-30,ARI,205,0,6.5,-110,-1.5,5,home
2022-10-31,STL,-125,0,6.0,-110,0.0,6,home
2022-10-31,LA,125,1,6.0,-110,0.0,6,away
2022-10-31,WAS,205,0,6.0,-110,-1.0,5,away
2022-10-31,DET,155,0,6.5,-110,4.5,11,away
2022-10-31,BUF,-155,1,6.5,-110,4.5,11,home
2022-10-31,CAR,-205,1,6.0,-110,-1.0,5,home
2022-11-01,ANA,130,1,6.0,-110,5.0,11,away
2022-11-01,SJ,-130,0,6.0,-110,5.0,11,home
2022-11-01,NJ,-115,1,6.5,-110,0.5,7,away
2022-11-01,VAN,115,0,6.5,-110,0.5,7,home
2022-11-01,FLA,-305,0,6.5,-110,-2.5,4,away
2022-11-01,SEA,235,1,6.5,-110,2.5,9,away
2022-11-01,CGY,-235,0,6.5,-110,2.5,9,home
2022-11-01,NSH,178,0,6.5,-110,4.5,11,away
2022-11-01,EDM,-178,1,6.5,-110,4.5,11,home
2022-11-01,NYI,-195,1,6.0,-110,-2.0,4,away
2022-11-01,CHI,195,0,6.0,-110,-2.0,4,home
2022-11-01,ARI,305,1,6.5,-110,-2.5,4,home
2022-11-01,DAL,-135,1,6.0,-110,1.0,7,home
2022-11-01,MTL,250,0,6.5,-110,-1.5,5,away
2022-11-01,MIN,-250,1,6.5,-110,-1.5,5,home
2022-11-01,BOS,120,1,6.5,-110,4.5,11,away
2022-11-01,PIT,-120,0,6.5,-110,4.5,11,home
2022-11-01,PHI,267,0,6.0,-110,-5.0,1,away
2022-11-01,NYR,-267,1,6.0,-110,-5.0,1,home
2022-11-01,OTT,195,0,6.5,-110,0.5,7,away
2022-11-01,TB,-195,1,6.5,-110,0.5,7,home
2022-11-01,VGK,-170,1,6.0,-110,-1.0,5,away
2022-11-01,WAS,170,0,6.0,-110,-1.0,5,home
2022-11-01,LA,135,0,6.0,-110,1.0,7,away
2022-11-02,PIT,-115,0,6.5,-110,2.5,9,away
2022-11-02,BUF,115,1,6.5,-110,2.5,9,home
2022-11-02,TOR,-335,1,6.5,-110,0.5,7,home
2022-11-02,PHI,335,0,6.5,-110,0.5,7,away
2022-11-03,CHI,178,1,6.0,-110,-3.0,3,home
2022-11-03,FLA,-205,1,6.5,-110,0.5,7,away
2022-11-03,SJ,205,0,6.5,-110,0.5,7,home
2022-11-03,DAL,-225,1,6.0,-110,3.0,9,away
2022-11-03,ARI,225,0,6.0,-110,3.0,9,home
2022-11-03,ANA,170,0,6.5,-110,6.5,13,away
2022-11-03,VAN,-170,1,6.5,-110,6.5,13,home
2022-11-03,NSH,267,1,6.5,-110,-1.5,5,away
2022-11-03,CGY,-267,0,6.5,-110,-1.5,5,home
2022-11-03,NJ,165,1,7.0,-110,0.0,7,away
2022-11-03,EDM,-165,0,7.0,-110,0.0,7,home
2022-11-03,LA,-178,0,6.0,-110,-3.0,3,away
2022-11-03,SEA,170,1,6.5,-110,-2.5,4,away
2022-11-03,DET,125,1,6.0,-110,-2.0,4,home
2022-11-03,NYI,115,1,6.0,-110,1.0,7,away
2022-11-03,TB,-115,0,6.0,-110,1.0,7,home
2022-11-03,CAR,115,1,6.0,-110,1.0,7,away
2022-11-03,OTT,140,0,6.5,-110,2.5,9,home
2022-11-03,VGK,-140,1,6.5,-110,2.5,9,away
2022-11-03,WAS,-125,0,6.0,-110,-2.0,4,away
2022-11-03,MIN,-170,0,6.5,-110,-2.5,4,home
2022-11-03,NYR,-135,0,6.0,-110,1.0,7,home
2022-11-03,BOS,135,1,6.0,-110,1.0,7,away
2022-11-03,WPG,-210,1,6.0,-110,-1.0,5,home
2022-11-03,MTL,210,0,6.0,-110,-1.0,5,away
2022-11-03,STL,-115,0,6.0,-110,1.0,7,home
2022-11-04,COL,-267,1,6.5,-110,2.5,9,home
2022-11-04,CBJ,267,0,6.5,-110,2.5,9,away
2022-11-04,CAR,-210,1,6.5,-110,1.5,8,home
2022-11-04,BUF,210,0,6.5,-110,1.5,8,away
2022-11-05,OTT,-190,0,6.5,-110,-3.5,3,home
2022-11-05,PHI,190,1,6.5,-110,-3.5,3,away
2022-11-05,PIT,-195,0,6.5,-110,-1.5,5,home
2022-11-05,SEA,195,1,6.5,-110,-1.5,5,away
2022-11-05,CGY,-170,0,6.5,-110,0.5,7,home
2022-11-05,NJ,170,1,6.5,-110,0.5,7,away
2022-11-05,ANA,140,1,6.5,-110,2.5,9,away
2022-11-05,NSH,120,1,6.5,-110,0.5,7,away
2022-11-05,SJ,-140,0,6.5,-110,2.5,9,home
2022-11-05,VGK,-210,1,6.5,-110,3.5,10,away
2022-11-05,LA,115,1,6.5,-110,2.5,9,home
2022-11-05,FLA,-115,0,6.5,-110,2.5,9,away
2022-11-05,VAN,-120,0,6.5,-110,0.5,7,home
2022-11-05,MTL,210,0,6.5,-110,3.5,10,home
2022-11-05,TOR,-135,1,6.5,-110,-3.5,3,home
2022-11-05,TB,-260,1,6.5,-110,1.5,8,home
2022-11-05,BOS,135,0,6.5,-110,-3.5,3,away
2022-11-05,ARI,305,1,6.0,-110,-1.0,5,away
2022-11-05,WAS,-305,0,6.0,-110,-1.0,5,home
2022-11-05,DAL,165,1,6.5,-110,1.5,8,away
2022-11-05,EDM,-165,0,6.5,-110,1.5,8,home
2022-11-05,CHI,235,0,6.5,-110,-2.5,4,away
2022-11-05,WPG,-235,1,6.5,-110,-2.5,4,home
2022-11-05,COL,-240,1,6.5,-110,-0.5,6,away
2022-11-05,CBJ,240,0,6.5,-110,-0.5,6,home
2022-11-05,NYI,-125,0,6.0,-110,-3.0,3,away
2022-11-05,DET,125,1,6.0,-110,-3.0,3,home
2022-11-05,BUF,260,0,6.5,-110,1.5,8,away
2022-11-06,ANA,190,0,6.5,-110,1.5,8,home
2022-11-06,FLA,-190,1,6.5,-110,1.5,8,away
2022-11-06,TOR,170,1,6.5,-110,-2.5,4,away
2022-11-06,NYR,-235,0,6.5,-110,-1.5,5,home
2022-11-06,DET,235,1,6.5,-110,-1.5,5,away
2022-11-06,CAR,-170,0,6.5,-110,-2.5,4,home
2022-11-07,NYI,125,1,6.0,-110,1.0,7,home
2022-11-07,CGY,-125,0,6.0,-110,1.0,7,away
2022-11-07,BOS,-205,1,6.5,-110,-2.5,4,home
2022-11-07,STL,205,0,6.5,-110,-2.5,4,away
2022-11-07,WAS,170,1,6.5,-110,2.5,9,home
2022-11-07,EDM,-170,0,6.5,-110,2.5,9,away
2022-11-08,OTT,-125,0,6.5,-110,3.5,10,home
2022-11-08,VAN,125,1,6.5,-110,3.5,10,away
2022-11-08,TB,-170,0,6.5,-110,-1.5,5,home
2022-11-08,EDM,170,1,6.5,-110,-1.5,5,away
2022-11-08,NSH,120,0,6.0,-110,0.0,6,away
2022-11-08,DAL,-115,0,6.0,-110,0.0,6,away
2022-11-08,SEA,-120,1,6.0,-110,0.0,6,home
2022-11-08,LA,-115,1,6.5,-110,-5.5,1,home
2022-11-08,WPG,115,1,6.0,-110,0.0,6,home
2022-11-08,STL,-135,0,6.0,-110,0.0,6,away
2022-11-08,NYR,-170,0,6.0,-110,1.0,7,home
2022-11-08,NYI,170,1,6.0,-110,1.0,7,away
2022-11-08,MTL,165,1,6.0,-110,-1.0,5,away
2022-11-08,DET,-165,0,6.0,-110,-1.0,5,home
2022-11-08,VGK,115,1,6.5,-110,0.5,7,away
2022-11-08,TOR,-115,0,6.5,-110,0.5,7,home
2022-11-08,CGY,140,0,6.5,-110,-1.5,5,away
2022-11-08,NJ,-140,1,6.5,-110,-1.5,5,home
2022-11-08,ARI,240,1,6.5,-110,-1.5,5,away
2022-11-08,BUF,-240,0,6.5,-110,-1.5,5,home
2022-11-08,PHI,135,1,6.0,-110,0.0,6,home
2022-11-08,MIN,115,0,6.5,-110,-5.5,1,away
2022-11-09,MTL,165,1,6.5,-110,0.5,7,home
2022-11-09,MIN,-165,1,6.5,-110,-1.5,5,away
2022-11-09,ANA,165,0,6.5,-110,-1.5,5,home
2022-11-09,VAN,-165,0,6.5,-110,0.5,7,away
2022-11-09,PIT,-130,1,6.5,-110,-1.5,5,away
2022-11-09,CAR,-120,0,6.5,-110,-3.5,3,away
2022-11-09,FLA,120,1,6.5,-110,-3.5,3,home
2022-11-09,WAS,130,0,6.5,-110,-1.5,5,home
2022-11-10,CHI,285,0,6.5,-110,-3.5,3,away
2022-11-10,NSH,195,0,6.5,-110,1.5,8,away
2022-11-10,COL,-195,1,6.5,-110,1.5,8,home
2022-11-10,SJ,170,0,6.0,-110,2.0,8,away
2022-11-10,STL,-170,1,6.0,-110,2.0,8,home
2022-11-10,ARI,292,1,6.0,-110,-4.0,2,away
2022-11-10,NYI,-292,0,6.0,-110,-4.0,2,home
2022-11-10,PHI,0,0,6.5,-110,0.5,7,away
2022-11-10,CBJ,0,1,6.5,-110,0.5,7,home
2022-11-10,LA,-285,1,6.5,-110,-3.5,3,home
2022-11-10,NJ,-190,1,6.5,-110,0.5,7,home
2022-11-10,NYR,-165,1,6.0,-110,4.0,10,away
2022-11-10,DET,165,0,6.0,-110,4.0,10,home
2022-11-10,VGK,-170,1,6.5,-110,4.5,11,away
2022-11-10,BUF,170,0,6.5,-110,4.5,11,home
2022-11-10,EDM,140,0,6.5,-110,2.5,9,away
2022-11-10,CAR,-140,1,6.5,-110,2.5,9,home
2022-11-10,CGY,195,0,6.0,-110,-2.0,4,away
2022-11-10,BOS,-195,1,6.0,-110,-2.0,4,home
2022-11-10,OTT,190,0,6.5,-110,0.5,7,away
2022-11-11,MIN,-125,1,6.0,-110,-5.0,1,away
2022-11-11,SEA,125,0,6.0,-110,-5.0,1,home
2022-11-11,DAL,-240,0,6.0,-110,3.0,9,home
2022-11-11,SJ,240,1,6.0,-110,3.0,9,away
2022-11-11,TOR,-155,0,6.5,-110,-0.5,6,home
2022-11-11,TB,-140,0,6.0,-110,0.0,6,away
2022-11-11,WAS,140,1,6.0,-110,0.0,6,home
2022-11-11,PIT,155,1,6.5,-110,-0.5,6,away
2022-11-12,NYR,115,0,6.0,-110,-3.0,3,away
2022-11-12,COL,-120,1,6.5,-110,-1.5,5,home
2022-11-12,CAR,120,0,6.5,-110,-1.5,5,away
2022-11-12,ANA,-140,0,6.5,-110,-1.5,5,home
2022-11-12,CHI,140,1,6.5,-110,-1.5,5,away
2022-11-12,VGK,-205,0,6.5,-110,-1.5,5,home
2022-11-12,STL,205,1,6.5,-110,-1.5,5,away
2022-11-12,CGY,-170,1,6.0,-110,-1.0,5,home
