date,selection,odds,result,spread_line,spread_odds,spread_result,ou_line,ou_odds,ou_result,total_points,location
2016-03-17,Chicago,-308.0,1,-7.08,-109.17,23.08,212.67,-109.5,7.3300000000000125,220.0,home
2016-03-17,Milwaukee,-701.5,1,-10.92,-107.0,20.92,201.08,-108.83,-19.080000000000013,182.0,home
2016-03-17,Phoenix,359.4,0,9.08,-108.17,-43.08,198.42,-109.5,-26.419999999999987,172.0,away
2016-03-17,San Antonio,-848.75,1,-11.42,-108.33,19.42,205.08,-110.17,22.919999999999987,228.0,home
2016-03-17,Portland,629.5,0,11.42,-108.33,-19.42,205.08,-106.83,22.919999999999987,228.0,away
2016-03-17,Utah,-445.0,1,-9.08,-108.5,43.08,198.42,-107.17,-26.419999999999987,172.0,home
2016-03-17,Brooklyn,256.8,0,7.08,-107.5,-23.08,212.67,-107.17,7.3300000000000125,220.0,away
2016-03-18,Boston,105.25,0,1.92,-107.5,-15.92,208.17,-109.17,-12.169999999999987,196.0,away
2016-03-18,Orlando,434.2,0,9.58,-108.17,-15.58,211.33,-108.33,0.6699999999999875,212.0,home
2016-03-18,Cleveland,-565.6,1,-9.58,-108.5,15.58,211.33,-108.33,0.6699999999999875,212.0,away
2016-03-18,Philadelphia,1789.33,0,15.67,-108.33,-29.67,219.75,-108.33,-11.75,208.0,home
2016-03-18,Oklahoma City,-3211.0,1,-15.67,-107.5,29.67,219.75,-106.67,-11.75,208.0,away
2016-03-18,Detroit,-299.4,1,-7.08,-109.0,14.08,217.92,-106.67,5.0800000000000125,223.0,home
2016-03-18,Sacramento,252.0,0,7.08,-107.67,-14.08,217.92,-110.0,5.0800000000000125,223.0,away
2016-03-18,Toronto,-123.25,1,-1.92,-109.17,15.92,208.17,-107.5,-12.169999999999987,196.0,home
2016-03-18,Houston,-466.25,1,-8.92,-110.0,13.92,223.67,-109.83,3.3300000000000125,227.0,home
2016-03-18,Minnesota,382.5,0,8.92,-106.67,-13.92,223.67,-106.83,3.3300000000000125,227.0,away
2016-03-18,New Orleans,118.0,0,1.75,-107.67,-6.75,219.25,-106.5,9.75,229.0,home
2016-03-18,Portland,-133.75,1,-1.75,-107.33,6.75,219.25,-108.5,9.75,229.0,away
2016-03-18,Dallas,387.5,0,9.17,-108.17,-27.17,226.75,-108.33,15.25,242.0,home
2016-03-18,Golden State,-477.25,1,-9.17,-108.5,27.17,226.75,-108.33,15.25,242.0,away
2016-03-18,L.A. Lakers,-172.8,0,-3.83,-108.33,-1.17,213.83,-108.33,-28.830000000000013,185.0,home
2016-03-18,Phoenix,153.4,1,3.83,-108.33,1.17,213.83,-108.33,-28.830000000000013,185.0,away
2016-03-19,Indiana,140.6,0,3.5,-109.17,-7.5,210.92,-107.83,15.080000000000013,226.0,home
2016-03-19,Brooklyn,337.4,0,8.5,-109.33,-20.5,210.58,-108.0,7.4199999999999875,218.0,away
2016-03-19,Detroit,-409.0,1,-8.5,-105.67,20.5,210.58,-107.0,7.4199999999999875,218.0,home
2016-03-19,Houston,237.0,0,6.58,-110.5,-18.58,215.33,-106.83,-9.330000000000013,206.0,away
2016-03-19,Washington,-372.0,1,-8.08,-108.0,18.08,206.83,-107.67,-18.830000000000013,188.0,home
2016-03-19,Denver,379.0,1,8.92,-108.67,-0.9199999999999999,213.92,-108.33,-19.919999999999987,194.0,away
2016-03-19,Charlotte,-481.8,0,-8.92,-108.0,0.9199999999999999,213.92,-108.33,-19.919999999999987,194.0,home
2016-03-19,Atlanta,-279.0,1,-6.58,-106.17,18.58,215.33,-109.83,-9.330000000000013,206.0,home
2016-03-19,Oklahoma City,-157.4,1,-3.5,-105.83,7.5,210.92,-107.17,15.080000000000013,226.0,away
2016-03-19,Utah,49.25,0,1.42,-107.83,-8.42,195.92,-108.33,-18.919999999999987,177.0,away
2016-03-19,Golden State,164.2,0,4.33,-107.0,-12.33,220.58,-107.0,-54.58000000000001,166.0,away
2016-03-19,L.A. Clippers,-499.0,0,-9.33,-107.5,-1.67,199.25,-109.17,15.75,215.0,away
2016-03-19,Memphis,391.4,1,9.33,-109.17,1.67,199.25,-107.5,15.75,215.0,home
2016-03-19,San Antonio,-188.0,1,-4.33,-110.5,12.33,220.58,-109.67,-54.58000000000001,166.0,home
2016-03-19,Chicago,-117.0,1,-1.42,-108.83,8.42,195.92,-108.33,-18.919999999999987,177.0,home
2016-03-19,Cleveland,-172.6,0,-4.17,-108.33,-16.83,206.33,-106.67,16.669999999999987,223.0,away
2016-03-19,Miami,152.2,1,4.17,-108.33,16.83,206.33,-110.0,16.669999999999987,223.0,home
2016-03-19,New York,308.6,0,8.08,-107.0,-18.08,206.83,-107.33,-18.830000000000013,188.0,away
2016-03-20,New Orleans,434.2,1,9.58,-109.17,-5.58,209.67,-108.0,4.3300000000000125,214.0,home
2016-03-20,Boston,-911.25,1,-11.67,-109.17,26.67,214.42,-108.33,10.580000000000013,225.0,away
2016-03-20,Dallas,104.25,1,1.17,-108.67,10.83,214.33,-108.33,37.66999999999999,252.0,home
2016-03-20,Portland,-122.0,0,-1.17,-108.0,-10.83,214.33,-108.33,37.66999999999999,252.0,away
2016-03-20,Orlando,417.0,0,9.5,-109.67,-14.5,209.25,-108.33,-4.25,205.0,away
2016-03-20,Philadelphia,662.5,0,11.67,-107.5,-26.67,214.42,-108.33,10.580000000000013,225.0,home
2016-03-20,Sacramento,-196.2,1,-3.92,-108.67,11.92,212.92,-106.83,-44.91999999999999,168.0,away
2016-03-20,Milwaukee,103.25,0,0.83,-107.0,-9.83,191.08,-106.83,-12.080000000000013,179.0,home
2016-03-20,Utah,-118.5,1,-0.83,-108.0,9.83,191.08,-108.17,-12.080000000000013,179.0,away
2016-03-20,New York,170.2,0,3.92,-108.0,-11.92,212.92,-109.83,-44.91999999999999,168.0,home
2016-03-20,L.A. Clippers,-562.0,0,-9.58,-107.5,5.58,209.67,-108.67,4.3300000000000125,214.0,away
2016-03-20,Toronto,-525.0,1,-9.5,-106.17,14.5,209.25,-106.67,-4.25,205.0,home
2016-03-21,Indiana,-2166.25,1,-15.25,-107.67,31.25,210.42,-107.5,-44.41999999999999,166.0,home
2016-03-21,Philadelphia,1388.5,0,15.25,-109.17,-31.25,210.42,-107.5,-44.41999999999999,166.0,away
2016-03-21,Denver,651.5,0,11.58,-108.17,-44.58,212.42,-108.33,2.5800000000000125,215.0,away
2016-03-21,Boston,-429.0,1,-9.08,-109.17,20.08,217.58,-109.17,-14.580000000000013,203.0,home
2016-03-21,San Antonio,-251.0,0,-6.08,-108.33,3.08,197.42,-109.17,-18.419999999999987,179.0,away
2016-03-21,Charlotte,211.8,1,6.08,-108.33,-3.08,197.42,-107.5,-18.419999999999987,179.0,home
2016-03-21,Cleveland,-890.0,1,-11.58,-108.5,44.58,212.42,-108.33,2.5800000000000125,215.0,home
2016-03-21,Orlando,346.6,0,9.08,-107.5,-20.08,217.58,-107.5,-14.580000000000013,203.0,away
2016-03-21,Detroit,-322.0,1,-7.25,-108.33,8.25,206.83,-107.5,-23.830000000000013,183.0,home
2016-03-21,Milwaukee,268.8,0,7.25,-108.33,-8.25,206.83,-109.17,-23.830000000000013,183.0,away
2016-03-21,Atlanta,-305.4,0,-7.0,-110.0,-8.0,208.67,-107.67,10.330000000000013,219.0,home
2016-03-21,Washington,260.0,1,7.0,-105.0,8.0,208.67,-107.33,10.330000000000013,219.0,away
2016-03-21,Chicago,-382.0,1,-7.67,-110.0,14.67,219.5,-106.67,-8.5,211.0,home
2016-03-21,Sacramento,312.2,0,7.67,-106.67,-14.67,219.5,-110.0,-8.5,211.0,away
2016-03-21,Minnesota,827.5,0,12.33,-106.33,-17.33,232.5,-108.67,-19.5,213.0,home
2016-03-21,Golden State,-1102.75,1,-12.33,-108.67,17.33,232.5,-106.33,-19.5,213.0,away
2016-03-21,Memphis,-150.5,1,-2.58,-108.67,8.58,203.33,-109.17,-3.3300000000000125,200.0,away
2016-03-21,Phoenix,131.75,0,2.58,-108.0,-8.58,203.33,-107.5,-3.3300000000000125,200.0,home
2016-03-22,Miami,-568.0,1,-9.92,-108.0,23.92,208.83,-108.33,3.1699999999999875,212.0,away
2016-03-22,Brooklyn,205.2,0,6.17,-109.17,-11.17,207.33,-107.5,-2.3300000000000125,205.0,home
2016-03-22,Charlotte,-241.2,1,-6.17,-107.5,11.17,207.33,-109.17,-2.3300000000000125,205.0,away
2016-03-22,New Orleans,437.2,0,9.92,-108.67,-23.92,208.83,-108.33,3.1699999999999875,212.0,home
2016-03-22,Oklahoma City,-467.0,1,-9.25,-106.67,13.25,225.83,-108.33,-7.8300000000000125,218.0,home
2016-03-22,L.A. Lakers,139.2,1,3.33,-109.17,3.67,202.67,-107.5,4.3300000000000125,207.0,home
2016-03-22,Memphis,-158.0,0,-3.33,-107.5,-3.67,202.67,-109.17,4.3300000000000125,207.0,away
2016-03-22,Houston,370.0,0,9.25,-110.0,-13.25,225.83,-108.33,-7.8300000000000125,218.0,away
2016-03-23,Houston,-126.25,0,-2.08,-110.17,0.08000000000000007,200.33,-108.33,-24.330000000000013,176.0,home
2016-03-23,Utah,110.75,1,2.08,-105.67,-0.08000000000000007,200.33,-107.5,-24.330000000000013,176.0,away
2016-03-23,Atlanta,-53.75,1,0.33,-107.83,20.67,208.08,-106.83,14.919999999999987,223.0,away
2016-03-23,Boston,-165.0,1,-3.58,-110.33,15.58,206.33,-107.67,-36.33000000000001,170.0,home
2016-03-23,Toronto,147.8,0,3.58,-105.5,-15.58,206.33,-107.33,-36.33000000000001,170.0,away
2016-03-23,Detroit,-245.0,1,-6.08,-107.0,22.08,205.75,-106.0,14.25,220.0,home
2016-03-23,Cleveland,-777.5,1,-11.33,-109.67,20.33,207.5,-108.0,9.5,217.0,home
2016-03-23,Milwaukee,587.0,0,11.33,-107.83,-20.33,207.5,-108.67,9.5,217.0,away
2016-03-23,Chicago,-471.0,0,-9.08,-107.5,1.08,202.08,-108.67,19.919999999999987,222.0,home
2016-03-23,New York,379.4,1,9.08,-107.5,-1.08,202.08,-106.33,19.919999999999987,222.0,away
2016-03-23,Orlando,209.8,0,6.08,-108.0,-22.08,205.75,-109.33,14.25,220.0,away
2016-03-23,Washington,-111.25,0,-0.33,-107.83,-20.67,208.08,-108.17,14.919999999999987,223.0,home
2016-03-23,San Antonio,-735.0,1,-10.92,-110.17,34.92,196.58,-109.17,3.4199999999999875,200.0,home
2016-03-23,Minnesota,-179.4,1,-3.5,-107.17,12.5,222.17,-108.17,-5.1699999999999875,217.0,home
2016-03-23,Sacramento,159.8,0,3.5,-107.83,-12.5,222.17,-106.83,-5.1699999999999875,217.0,away
2016-03-23,Portland,-264.0,1,-6.5,-108.0,12.5,213.92,-108.33,-1.9199999999999875,212.0,home
2016-03-23,Golden State,-583.0,1,-10.33,-108.17,26.33,223.5,-108.33,-11.5,212.0,home
2016-03-23,L.A. Lakers,186.6,0,5.25,-109.5,-17.25,214.42,-109.0,11.580000000000013,226.0,away
2016-03-23,L.A. Clippers,448.6,0,10.33,-110.0,-26.33,223.5,-108.33,-11.5,212.0,away
2016-03-23,Dallas,224.2,0,6.5,-108.67,-12.5,213.92,-108.33,-1.9199999999999875,212.0,away
2016-03-23,Philadelphia,364.0,0,8.75,-106.67,-9.75,213.58,-108.0,-6.5800000000000125,207.0,away
2016-03-23,Denver,-457.8,1,-8.75,-110.83,9.75,213.58,-108.67,-6.5800000000000125,207.0,home
2016-03-23,Miami,559.25,0,10.92,-106.5,-34.92,196.58,-107.5,3.4199999999999875,200.0,away
2016-03-23,Phoenix,-220.0,1,-5.25,-107.17,17.25,214.42,-107.67,11.580000000000013,226.0,home
2016-03-24,Brooklyn,437.0,1,9.08,-107.0,-0.08000000000000007,209.58,-107.5,-10.580000000000013,199.0,home
2016-03-24,New York,146.8,1,3.75,-110.0,8.25,204.5,-107.5,-4.5,200.0,home
2016-03-24,Indiana,-1995.0,1,-14.0,-111.33,22.0,202.75,-109.0,-26.75,176.0,home
2016-03-24,New Orleans,1236.0,0,14.0,-106.17,-22.0,202.75,-107.67,-26.75,176.0,away
2016-03-24,Cleveland,-567.0,0,-9.08,-109.67,0.08000000000000007,209.58,-109.17,-10.580000000000013,199.0,away
2016-03-24,Oklahoma City,-524.8,1,-9.42,-107.83,31.42,199.25,-107.5,4.75,204.0,home
2016-03-24,Utah,406.0,0,9.42,-108.83,-31.42,199.25,-109.17,4.75,204.0,away
2016-03-24,L.A. Clippers,-242.0,1,-5.92,-107.5,7.92,215.08,-107.5,-25.080000000000013,190.0,home
2016-03-24,Portland,206.0,0,5.92,-109.17,-7.92,215.08,-109.17,-25.080000000000013,190.0,away
2016-03-24,Chicago,-166.0,0,-3.75,-106.67,-8.25,204.5,-109.17,-4.5,200.0,away
2016-03-25,Washington,-427.0,0,-8.83,-112.33,5.83,218.08,-107.0,42.91999999999999,261.0,home
2016-03-25,Atlanta,-505.0,1,-9.25,-107.83,20.25,201.42,-108.83,-10.419999999999987,191.0,home
2016-03-25,Orlando,468.0,0,10.0,-110.0,-21.0,209.67,-108.0,-4.6699999999999875,205.0,away
2016-03-25,Charlotte,109.75,0,1.92,-107.5,-8.92,206.08,-107.0,10.919999999999987,217.0,away
2016-03-25,Miami,-615.0,1,-10.0,-106.67,21.0,209.67,-108.67,-4.6699999999999875,205.0,home
2016-03-25,Houston,-55.75,1,1.17,-108.17,1.83,210.83,-108.5,10.169999999999987,221.0,home
2016-03-25,Detroit,-127.75,1,-1.92,-109.17,8.92,206.08,-109.67,10.919999999999987,217.0,home
2016-03-25,Minnesota,345.0,1,8.83,-105.5,-5.83,218.08,-109.67,42.91999999999999,261.0,away
2016-03-25,Milwaukee,396.0,0,9.25,-108.83,-20.25,201.42,-107.83,-10.419999999999987,191.0,away
2016-03-25,Dallas,1790.5,0,16.25,-109.33,-24.25,221.58,-108.33,26.419999999999987,248.0,away
2016-03-25,Toronto,-111.75,0,-1.17,-108.5,-1.83,210.83,-108.17,10.169999999999987,221.0,away
2016-03-25,Denver,-170.6,1,-3.83,-107.5,14.83,213.58,-108.33,7.4199999999999875,221.0,away
2016-03-25,Sacramento,-357.0,1,-7.75,-108.33,29.75,222.67,-107.5,-12.669999999999987,210.0,home
2016-03-25,Phoenix,301.6,0,7.75,-106.67,-29.75,222.67,-107.5,-12.669999999999987,210.0,away
2016-03-25,Golden State,-3821.25,1,-16.25,-107.33,24.25,221.58,-108.33,26.419999999999987,248.0,home
2016-03-25,L.A. Lakers,151.4,0,3.83,-109.17,-14.83,213.58,-108.33,7.4199999999999875,221.0,home
2016-03-25,San Antonio,-1382.5,1,-13.17,-105.83,19.17,191.5,-108.67,22.5,214.0,home
2016-03-25,Memphis,982.5,0,13.17,-109.17,-19.17,191.5,-106.33,22.5,214.0,away
2016-03-26,Detroit,-118.75,0,-1.42,-107.67,-15.58,206.5,-108.83,0.5,207.0,home
2016-03-26,Toronto,-732.0,1,-10.75,-109.67,34.75,201.08,-108.5,4.9199999999999875,206.0,away
2016-03-26,New Orleans,542.8,0,10.75,-107.83,-34.75,201.08,-108.17,4.9199999999999875,206.0,home
2016-03-26,Chicago,-284.0,0,-6.5,-106.67,-15.5,208.92,-107.67,-8.919999999999987,200.0,away
2016-03-26,Cleveland,-408.0,1,-8.25,-110.0,22.25,202.33,-108.0,-2.3300000000000125,200.0,away
2016-03-26,Indiana,-242.8,0,-5.83,-107.5,-4.17,204.75,-108.33,25.25,230.0,away
2016-03-26,Brooklyn,205.8,1,5.83,-109.17,4.17,204.75,-108.33,25.25,230.0,home
2016-03-26,Atlanta,101.0,1,1.42,-109.0,15.58,206.5,-108.67,0.5,207.0,away
2016-03-26,Orlando,239.0,1,6.5,-110.0,15.5,208.92,-109.33,-8.919999999999987,200.0,home
2016-03-26,New York,330.2,0,8.25,-106.67,-22.25,202.33,-108.67,-2.3300000000000125,200.0,home
2016-03-26,Utah,-347.6,1,-7.17,-107.17,16.17,196.58,-108.5,-19.580000000000013,177.0,away
2016-03-26,Minnesota,287.4,0,7.17,-109.5,-16.17,196.58,-108.17,-19.580000000000013,177.0,home
2016-03-26,Philadelphia,1415.75,0,14.75,-107.17,-17.75,218.58,-109.83,-5.5800000000000125,213.0,away
2016-03-26,Portland,-2458.75,1,-14.75,-109.5,17.75,218.58,-106.83,-5.5800000000000125,213.0,home
2016-03-26,Boston,-465.0,1,-8.67,-108.83,11.67,216.67,-108.67,-15.669999999999987,201.0,away
2016-03-26,Charlotte,-156.6,1,-3.33,-106.33,27.33,201.83,-107.17,4.1699999999999875,206.0,away
2016-03-26,Milwaukee,139.8,0,3.33,-109.5,-27.33,201.83,-107.83,4.1699999999999875,206.0,home
2016-03-26,San Antonio,704.75,0,12.42,-108.33,-31.42,206.92,-108.83,-3.9199999999999875,203.0,away
2016-03-26,Oklahoma City,-997.5,1,-12.42,-108.33,31.42,206.92,-107.83,-3.9199999999999875,203.0,home
2016-03-26,Phoenix,369.4,0,8.67,-107.83,-11.67,216.67,-108.0,-15.669999999999987,201.0,home
2016-03-27,Houston,105.0,0,1.75,-107.17,-4.75,210.92,-109.17,-5.9199999999999875,205.0,away
2016-03-27,L.A. Clippers,-438.8,1,-8.58,-110.0,23.58,208.25,-108.33,-13.25,195.0,home
2016-03-27,Indiana,-122.75,1,-1.75,-109.5,4.75,210.92,-107.5,-5.9199999999999875,205.0,home
2016-03-27,Golden State,-9387.0,1,-21.58,-109.17,33.58,225.58,-107.5,-3.5800000000000125,222.0,home
2016-03-27,Denver,352.0,0,8.58,-106.67,-23.58,208.25,-108.33,-13.25,195.0,away
2016-03-27,Sacramento,-127.75,1,-1.5,-109.0,23.5,217.08,-107.5,26.919999999999987,244.0,home
2016-03-27,Dallas,109.75,0,1.5,-107.67,-23.5,217.08,-109.17,26.919999999999987,244.0,away
2016-03-27,L.A. Lakers,379.0,0,8.58,-105.0,-21.58,213.0,-108.33,-24.0,189.0,home
2016-03-27,Washington,-472.0,1,-8.58,-110.0,21.58,213.0,-106.67,-24.0,189.0,away
2016-03-27,Philadelphia,3455.67,0,21.58,-107.5,-33.58,225.58,-109.17,-3.5800000000000125,222.0,away
2016-03-28,Minnesota,-249.4,1,-6.0,-107.5,11.0,218.67,-109.17,18.330000000000013,237.0,home
2016-03-28,Brooklyn,352.6,0,8.92,-108.17,-19.92,212.5,-108.33,-3.5,209.0,away
2016-03-28,Toronto,134.2,0,2.92,-110.0,-21.92,211.92,-108.33,7.0800000000000125,219.0,home
2016-03-28,Oklahoma City,-153.0,1,-2.92,-106.67,21.92,211.92,-108.33,7.0800000000000125,219.0,away
2016-03-28,Chicago,138.4,0,3.5,-107.5,-5.5,206.83,-109.17,-4.8300000000000125,202.0,home
2016-03-28,Atlanta,-157.4,1,-3.5,-109.17,5.5,206.83,-107.5,-4.8300000000000125,202.0,away
2016-03-28,Memphis,180.4,0,5.75,-109.83,-19.75,193.0,-108.33,-5.0,188.0,home
2016-03-28,Phoenix,210.2,0,6.0,-109.17,-11.0,218.67,-107.5,18.330000000000013,237.0,away
2016-03-28,New Orleans,188.0,1,5.42,-107.5,2.58,202.75,-108.33,-12.75,190.0,home
2016-03-28,San Antonio,-211.4,1,-5.75,-106.83,19.75,193.0,-108.33,-5.0,188.0,away
2016-03-28,Miami,-439.0,1,-8.92,-108.5,19.92,212.5,-108.33,-3.5,209.0,home
2016-03-28,Dallas,108.5,1,1.83,-108.67,7.17,211.67,-107.5,-26.669999999999987,185.0,away
2016-03-28,Utah,-1411.25,1,-13.5,-107.67,61.5,189.83,-108.33,8.169999999999987,198.0,home
2016-03-28,L.A. Lakers,963.25,0,13.5,-109.0,-61.5,189.83,-108.33,8.169999999999987,198.0,away
2016-03-28,Portland,-1213.75,1,-12.83,-110.0,24.83,220.33,-108.33,-22.330000000000013,198.0,home
2016-03-28,Sacramento,845.25,0,12.83,-108.17,-24.83,220.33,-108.33,-22.330000000000013,198.0,away
2016-03-28,L.A. Clippers,-177.0,1,-3.83,-108.67,27.83,208.25,-109.17,-4.25,204.0,home
2016-03-28,Boston,157.6,0,3.83,-108.0,-27.83,208.25,-107.5,-4.25,204.0,away
2016-03-28,New York,-221.6,0,-5.42,-109.17,-2.58,202.75,-108.33,-12.75,190.0,away
2016-03-28,Denver,-126.5,0,-1.83,-108.0,-7.17,211.67,-109.17,-26.669999999999987,185.0,home
2016-03-29,Philadelphia,659.5,0,11.42,-107.0,-26.42,210.08,-106.83,-25.080000000000013,185.0,home
2016-03-29,Indiana,-240.0,0,-6.0,-107.67,4.0,204.17,-108.33,-10.169999999999987,194.0,home
2016-03-29,Chicago,203.0,1,6.0,-109.0,-4.0,204.17,-108.33,-10.169999999999987,194.0,away
2016-03-29,Orlando,-369.0,1,-7.58,-109.5,41.58,211.5,-108.17,32.5,244.0,home
2016-03-29,Brooklyn,303.2,0,7.58,-107.17,-41.58,211.5,-108.5,32.5,244.0,away
2016-03-29,Charlotte,-900.0,1,-11.42,-110.5,26.42,210.08,-109.83,-25.080000000000013,185.0,away
2016-03-29,Oklahoma City,52.0,0,0.83,-108.17,-6.83,213.92,-107.5,-43.91999999999999,170.0,away
2016-03-29,Cleveland,-126.25,0,-1.83,-106.17,-4.17,212.58,-109.0,-6.5800000000000125,206.0,home
2016-03-29,Houston,108.25,1,1.83,-110.5,4.17,212.58,-107.67,-6.5800000000000125,206.0,away
2016-03-29,Golden State,-1122.5,1,-12.92,-107.5,20.92,226.42,-107.17,-30.419999999999987,196.0,home
2016-03-29,Washington,798.25,0,12.92,-109.17,-20.92,226.42,-109.5,-30.419999999999987,196.0,away
2016-03-29,Detroit,-70.2,1,-0.83,-108.5,6.83,213.92,-109.17,-43.91999999999999,170.0,home
2016-03-30,Toronto,-117.75,1,-1.5,-107.67,9.5,201.17,-109.17,0.8300000000000125,202.0,home
2016-03-30,Atlanta,50.0,0,1.5,-109.0,-9.5,201.17,-107.5,0.8300000000000125,202.0,away
2016-03-30,Memphis,-143.4,0,-2.92,-108.33,-1.08,204.67,-108.33,9.330000000000013,214.0,home
2016-03-30,Denver,124.8,1,2.92,-108.33,1.08,204.67,-108.33,9.330000000000013,214.0,away
2016-03-30,Milwaukee,-346.4,1,-7.58,-110.5,18.58,211.17,-107.17,-12.169999999999987,199.0,home
2016-03-30,Phoenix,286.0,0,7.58,-107.0,-18.58,211.17,-109.5,-12.169999999999987,199.0,away
2016-03-30,Minnesota,199.6,0,6.0,-108.33,-26.0,212.67,-108.33,-34.66999999999999,178.0,home
2016-03-30,Dallas,-246.0,1,-6.08,-109.0,8.08,200.5,-109.17,-20.5,180.0,home
2016-03-30,L.A. Clippers,-235.0,1,-6.0,-108.33,26.0,212.67,-108.33,-34.66999999999999,178.0,away
2016-03-30,New York,209.0,0,6.08,-107.67,-8.08,200.5,-107.5,-20.5,180.0,away
2016-03-30,New Orleans,3932.33,0,18.58,-106.83,-26.58,196.83,-108.83,-4.8300000000000125,192.0,away
2016-03-30,Miami,-764.25,0,-10.5,-109.17,8.5,207.83,-108.33,-5.8300000000000125,202.0,away
2016-03-30,L.A. Lakers,575.0,1,10.5,-107.5,-8.5,207.83,-108.33,-5.8300000000000125,202.0,home
2016-03-30,San Antonio,-8707.33,1,-18.58,-109.83,26.58,196.83,-107.83,-4.8300000000000125,192.0,home
2016-03-30,Sacramento,103.75,1,1.67,-107.5,7.33,218.75,-108.33,12.25,231.0,home
2016-03-30,Golden State,-198.8,1,-4.92,-109.17,11.92,203.92,-109.17,-4.9199999999999875,199.0,away
2016-03-30,Utah,172.0,0,4.92,-107.5,-11.92,203.92,-109.0,-4.9199999999999875,199.0,home
2016-03-30,Washington,-121.5,0,-1.67,-109.17,-7.33,218.75,-108.33,12.25,231.0,away
2016-03-31,Chicago,228.4,1,6.25,-108.33,-3.25,216.58,-107.83,-13.580000000000013,203.0,away
2016-03-31,Cleveland,-3502.5,1,-16.42,-110.0,36.42,211.83,-107.5,-17.830000000000013,194.0,home
2016-03-31,Brooklyn,1795.75,0,16.42,-106.67,-36.42,211.83,-109.17,-17.830000000000013,194.0,away
2016-03-31,Orlando,211.0,1,6.25,-107.83,13.75,208.75,-108.33,-0.75,208.0,away
2016-03-31,New Orleans,248.0,1,7.0,-108.33,-1.0,206.42,-106.17,-10.419999999999987,196.0,home
2016-03-31,Indiana,-248.0,0,-6.25,-108.83,-13.75,208.75,-108.33,-0.75,208.0,home
2016-03-31,Oklahoma City,-2747.5,1,-15.17,-110.5,17.17,209.75,-108.33,26.25,236.0,home
2016-03-31,L.A. Clippers,1548.75,0,15.17,-107.0,-17.17,209.75,-108.33,26.25,236.0,away
2016-03-31,Portland,-150.0,1,-2.58,-108.33,9.58,214.5,-106.67,10.5,225.0,home
2016-03-31,Boston,131.2,0,2.58,-108.33,-9.58,214.5,-110.0,10.5,225.0,away
2016-03-31,Denver,-292.0,0,-7.0,-106.67,1.0,206.42,-108.83,-10.419999999999987,196.0,away
2016-03-31,Houston,-264.0,0,-6.25,-106.67,3.25,216.58,-107.17,-13.580000000000013,203.0,home
2016-04-01,Philadelphia,1138.5,0,13.83,-109.5,-22.83,209.58,-106.67,-18.580000000000013,191.0,away
2016-04-01,Toronto,-221.6,1,-5.42,-108.67,9.42,197.83,-106.67,-3.8300000000000125,194.0,away
2016-04-01,Charlotte,-1635.0,1,-13.83,-105.5,22.83,209.58,-108.33,-18.580000000000013,191.0,home
2016-04-01,Detroit,-228.6,0,-5.58,-109.0,-3.42,205.42,-108.33,-18.419999999999987,187.0,home
2016-04-01,Dallas,195.2,1,5.58,-107.67,3.42,205.42,-108.33,-18.419999999999987,187.0,away
2016-04-01,New York,-238.0,1,-5.83,-108.0,19.83,201.5,-107.5,-5.5,196.0,home
2016-04-01,Brooklyn,205.0,0,5.83,-107.0,-19.83,201.5,-107.5,-5.5,196.0,away
2016-04-01,Atlanta,-135.5,0,-2.0,-107.0,0.0,206.17,-108.33,11.830000000000013,218.0,home
2016-04-01,Cleveland,117.25,1,2.0,-109.67,0.0,206.17,-108.33,11.830000000000013,218.0,away
2016-04-01,Memphis,191.8,0,5.42,-106.33,-9.42,197.83,-108.33,-3.8300000000000125,194.0,home
2016-04-01,Milwaukee,-134.0,1,-2.5,-107.67,5.5,208.58,-107.5,14.419999999999987,223.0,home
2016-04-01,Minnesota,270.2,0,7.42,-106.0,-20.42,192.42,-107.0,-9.419999999999987,183.0,away
2016-04-01,Sacramento,242.6,0,6.83,-105.5,-12.83,212.08,-108.0,5.9199999999999875,218.0,home
2016-04-01,Miami,-280.0,1,-6.83,-109.5,12.83,212.08,-107.0,5.9199999999999875,218.0,away
2016-04-01,Golden State,-940.0,0,-11.5,-108.33,8.5,222.17,-107.5,-7.1699999999999875,215.0,home
2016-04-01,Boston,688.75,1,11.5,-108.33,-8.5,222.17,-109.17,-7.1699999999999875,215.0,away
2016-04-01,Phoenix,348.4,0,8.33,-108.33,-15.33,213.42,-107.5,-8.419999999999987,205.0,home
2016-04-01,Washington,-435.2,1,-8.33,-108.33,15.33,213.42,-109.17,-8.419999999999987,205.0,away
2016-04-01,Orlando,118.25,0,2.5,-107.33,-5.5,208.58,-107.5,14.419999999999987,223.0,away
2016-04-01,Utah,-317.0,1,-7.42,-109.0,20.42,192.42,-108.0,-9.419999999999987,183.0,home
2016-04-02,San Antonio,-1317.0,1,-12.83,-108.83,19.83,192.92,-108.33,4.0800000000000125,197.0,home
2016-04-02,Indiana,-746.75,1,-11.17,-107.5,24.17,202.25,-106.67,14.75,217.0,away
2016-04-02,Chicago,-150.0,0,-2.83,-109.0,-1.17,206.17,-107.5,-22.169999999999987,184.0,home
2016-04-02,Detroit,131.2,1,2.83,-107.67,1.17,206.17,-109.17,-22.169999999999987,184.0,away
2016-04-02,Philadelphia,584.25,0,11.17,-107.5,-24.17,202.25,-108.33,14.75,217.0,home
